ubicacion;subUbicacion;clase;subclase;nombre;marca;modelo;serie;numeroInventario;ano;vidaUtil;propietario;estado;criticidad;garantia;vencimientoGarantia;planMantencion;tipoEquipo;idConvenio;idInstitucion;eliminado
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;5066;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;5076;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;5101;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;5136;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;5140;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;5164;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;5175;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;5206;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;5230;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;5256;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;5270;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;5288;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;7179;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;14969;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;15055;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;PTM;MOBPTM003;SIN INFORMACION ;15110;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Terapeutico;Bajo Costo;REFRIGERADOR ;MADEMSA;MRE225;184334;10978;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Quirurgico;Bajo Costo;Catre clinico;JOSON CARE;MS-08FS;1203040306;7117;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Ventilador Fijo Invasivo;MEK;MTV1000;MTV1KUA1B0050;20401;2021;8;PRESTAMO;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Ventilador Fijo Invasivo;MEK;MTV1000;MTV1KUA1B0084;20404;2021;8;PRESTAMO;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Ventilador Fijo Invasivo;MEK;MTV1000;MTV1KUA1C0151;20403;2021;8;PRESTAMO;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Ventilador Fijo Invasivo;MEK;MTV1000;MTV1KUA1C0156;20402;2021;8;PRESTAMO;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Ventilador Fijo Invasivo;MEK;MTV1000;MTV1KUA1C0157;20405;2021;8;PRESTAMO;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Ventilador Fijo Invasivo;MEK;MTV1000;MTV1KUA1C0179;20400;2021;8;PRESTAMO;Bueno;Critico;0;;1;medico;0;3;0
PABELLON;;Mobiliario;Clinico;Carro Via Venosa;Arquimed;MX-FC2703L;Sin informacion;19619;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Biombos clinicos;Arquimed;MX-FS145-04;SIN INFORMACION;19211;2020;3;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Biombos clinicos;Arquimed;MX-FS145-05;SIN INFORMACION;19212;2020;3;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Biombos clinicos;Arquimed;MX-FS145-06;SIN INFORMACION;19213;2020;3;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Biombos clinicos;Arquimed;MX-FS145-07;SIN INFORMACION;19214;2020;3;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Biombos clinicos;Arquimed;MX-FS145-08;SIN INFORMACION;19215;2020;3;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Biombos clinicos;Arquimed;MX-FS145-09;SIN INFORMACION;19198;2020;3;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PREPARTO;;Apoyo Terapeutico;Bajo Costo;OXIMETRO AMBIENTAL;MEDCON;MX300-1;288871;6928;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Odontologia;Bajo Costo;MOTOR DENTAL;NSK SURGICXT;NE 111;A9311570;11424;2010;5;Propio;Malo;No aplica;0;;1;medico;0;3;0
APS;;Odontologia;Bajo costo;Destartraje ultrasonico;NSK VARIOS 750;NE 134;1206042;5694;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PREPARTO;;Apoyo Terapeutico;Mediano Costo;Resucitador Neonatal;FISHER & PAYKEL;NEOPUFF;1.40925E+11;16438;2014;5;Propio;Regular;No aplica;0;;1;medico;0;3;0
PREPARTO;;Apoyo Terapeutico;Mediano Costo;Resucitador Neonatal;FISHER & PAYKEL;NEOPUFF;1.41002E+11;15872;2014;5;Propio;Regular;No aplica;0;;1;medico;0;3;0
PREPARTO;;Apoyo Terapeutico;Mediano Costo;Resucitador Neonatal;FISHER & PAYKEL;NEOPUFF;1.11018E+11;11388;2014;5;Propio;Regular;No aplica;0;;1;medico;0;3;0
IMAGENOLOGIA;;Monitoreo;Alto Costo;Scanner;Neusoft;NeuViz 16 Classic;N16C201255E;19884;2020;10;Arriendo;Bueno;RELEVANTE;0;;1;medico;0;3;0
ENDOSCOPIA;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;CRITICARE ;NGENUITY;209246685;11136;2008;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
MQ RESP;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;CRITICARE ;NGENUITY;209246728;11116;2008;10;Propio;Regular;GENERAL ;0;;1;medico;0;3;0
PEDIATRIA;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;CRITICARE ;NGENUITY;215304852;16001;2008;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;CRITICARE ;NGENUITY;215304936;16000;2008;10;Propio;Malo;GENERAL;0;;1;medico;0;3;0
URGENCIA ;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;CRITICARE ;NGENUITY;314322271;15967;2008;10;Propio;Malo;Critico;0;;1;medico;0;3;0
RESPALDO;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;CRITICARE ;NGENUITY;408242158;11110;2008;10;Propio;Regular;Critico;0;;1;medico;0;3;0
MQ ANEXO;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;CRITICARE ;NGENUITY;408242159;11089;2008;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
MATERNIDAD;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;CRITICARE ;NGENUITY;408242165;11125;2008;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
MQ NO RESP;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;CRITICARE ;NGENUITY;408242174;11124;2008;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
MATERNIDAD;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;CRITICARE ;NGENUITY;408242183;10941;2008;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
POST OPERADOS;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;CRITICARE ;NGENUITY;408242258;4282;2008;10;Propio;Regular;Critico;0;;1;medico;0;3;0
POST OPERADOS;;URGENCIA;Bajo Costo;CAMILLA TRANSPORTE DE PACIENTE;MALVESTIO;RUNNER 810 FULL;20034515/18;18440;2018;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Bajo Costo;Refrigerador;MADEMSA;Nordik MR 415;200;19666;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
LABORATORIO;;Apoyo Terapeutico;Bajo Costo;Refrigerador domestico;MADEMSA;NORDIK MR 700 AS;240059232-0006384;10983;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
PABELLON;;Imagenologia;Alto Costo;Rx arco C;GENERAL ELECTRIC;OEC ONE;168177HL4;18242;2018;10;Propio;Bueno;Relevante;0;;1;medico;0;3;0
URGENCIA;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;JOHNSON & JOHNSON ;ONETOUCH SELECT SIMPLE;SADRGFVP;11340;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
URGENCIA;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;JOHNSON & JOHNSON ;ONETOUCH SELECT SIMPLE;SADTP3XM;11341;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
URGENCIA;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;JOHNSON & JOHNSON ;ONETOUCH SELECT SIMPLE;SAFDX7PR;11339;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;BRAUN;OP913;487645;12761;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;BRAUN;OP913;489219;12762;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;BRAUN;OP913;489233;12763;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;BRAUN;OP913;490107;12764;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;BRAUN;OP913;490108;12765;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;AESCULAP;OP913;SIN INFORMACION ;11440;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;AESCULAP;OP923;SIN INFORMACION ;11443;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;Analizador de electrolitos ;OPTIMEDICAL;OPTI CCA-TS;OP4-3478;11017;2011;8;Propio;Regular;Relevante;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;FREE STYLE;OPTIUM NEO;LAGV00650015;11345;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;FREE STYLE;OPTIUM NEO;LAGV006500466;11493;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;FREE STYLE;OPTIUM NEO;LAGV006500482;11347;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;FREE STYLE;OPTIUM NEO;LAGV006500619;15105;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
UPC;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;FREE STYLE;OPTIUM NEO;LAGV006500799;11330;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;FREE STYLE;OPTIUM NEO;LAGV006500953;11492;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;FREE STYLE;OPTIUM NEO;LAGV006501240;11332;2015;4;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;FREE STYLE;OPTIUM NEO;LAGV006501351;11491;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
UPC;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;FREE STYLE;OPTIUM NEO;LAGV006501675;11331;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;FREE STYLE;OPTIUM NEO;LAGV006501740;11343;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MQM;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;FREE STYLE;OPTIUM NEO;LAGV006501760;11329;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PREPARTO;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;FREE STYLE;OPTIUM NEO;LAGV006S01119;11334;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;FREE STYLE;OPTIUM NEO;LAGV006S01388;11423;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PREPARTO;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;FREE STYLE;OPTIUM NEO;LAGV006S01857;11336;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;FREE STYLE;OPTIUM NEO;LAGY084501393;11333;2015;4;Propio;Regular;No aplica;0;;1;medico;0;3;0
IMAGENOLOGIA;;Monitoreo;Alto Costo;Inyectora de Medios de Contraste;Mallinckrodt;OptiVantaje;CI1006B503;19885;2020;10;Comodato;Bueno;No Aplica;0;;1;medico;0;3;0
PABELLON;;Monitoreo;Alto Costo;Monitor transmision neuromuscular;TOF -WATCHS;ORGANON;09-2000163;4456;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PABELLON;;Monitoreo;Alto Costo;Monitor transmision neuromuscular;TOF -WATCHS;ORGANON;36-2011083;4410;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;NELLCOR;OXIMAX N 600X;G08836354;11356;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
SAMU;;URGENCIA RESPIRATORIA;Alto Costo;Ventilador de Transporte Invasivo;DRAGER;Oxylog 3000 Plus;asnn-0164;19042;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
SAMU;;Apoyo Terapeutico;Alto Costo;Ventilador de Transporte Invasivo;DRAGER;Oxylog 3000 Plus;asml-0059;19331;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;CHOICEMMED;OXYWATCH;1.51605E+11;15029;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;CHOICEMMED;OXYWATCH;1.51605E+11;15036;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;CHOICEMMED;OXYWATCH;1.51605E+11;15035;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;CHOICEMMED;OXYWATCH;1.51605E+11;14952;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
URGENCIA;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;CHOICEMMED;OXYWATCH;1.51605E+11;15032;2010;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;CHOICEMMED;OXYWATCH;1.51605E+11;15031;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
URGENCIA;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;CHOICEMMED;OXYWATCH;1.51605E+11;15034;2010;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;CHOICEMMED;OXYWATCH;1.51605E+11;15030;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;CHOICEMMED;OXYWATCH;1.51605E+11;14953;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
URGENCIA;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;CHOICEMMED;OXYWATCH;1.51605E+11;15033;2010;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
SAMU;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;MEDKE;P-100;SIN INFORMACION;15531;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;COLIN;P30C-5;1.2431E+11;11355;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;OPTICA LAPAROSCOPIA 0 10 MM;RICHARD WOLF;PANOVIEW;5000316351;11436;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Alto Costo;CAMPANA DE FLUJO LAMINAR;BIOAIR;AURA MINI;LV30500;19771;2020;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Alto Costo;CAMPANA DE FLUJO LAMINAR;BIOBASE;PCR-01;PCR-1611088;19667;2020;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo costo;Detector latido cardiofetal;ADVANCED;Pd-100 Pro;304172/M19606690009;19391;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo costo;Detector latido cardiofetal;ADVANCED;Pd-100 Pro;304172/M19606690010;19390;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo costo;Detector latido cardiofetal;ADVANCED;Pd-100 Pro;304172/M19606690035;19395;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo costo;Detector latido cardiofetal;ADVANCED;Pd-100 Pro;304172/M19606690036;19392;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo costo;Detector latido cardiofetal;ADVANCED;Pd-100 Pro;304172/M19606690038;19393;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo costo;Detector latido cardiofetal;ADVANCED;Pd-100 Pro;304172/M19606690039;19394;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;FINGERTIP ;PE60E;XAD00KA00009;11486;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;OPTICAS LAPAROSCOPIA 10 MM 0;BRAUN;PE889A;550666;12769;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;OPTICAS LAPAROSCOPIA 10 MM 0;BRAUN;PE889A;550667;12768;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;OPTICAS LAPAROSCOPIA 10 MM 0;BRAUN;PE889A;550956;12766;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;OPTICAS LAPAROSCOPIA 10 MM 0;BRAUN;PE889A;550957;12767;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;OPTICAS LAPAROSCOPIA 10 MM 0;BRAUN;PE889A;550961;12770;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fisica Rehabilitacion;Mediano Costo ;BICICLETA ESTATICA;PROTEUS;PEC-7588;PEC 7588;1665;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Bajo costo;Baño termorregulado;PRECITHERM;PFV-2;287159;9883;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;alto Costo;SISTEMA AUTOMATIZADO DE MICROBIOLOGIA;BD;PHOENIX 100;PX 1237;17558;2016;10;Comodato;Bueno;Relevante;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Terapeutico;Mediano Costo;FOTOTERAPIA;DRAGER;PHOTO-THERAPY 4000;ASHJ 0028;15775;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Terapeutico;Mediano Costo;FOTOTERAPIA;DRAGER;PHOTO-THERAPY 4000;ASHJ 0034;15776;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Terapeutico;Mediano Costo;FOTOTERAPIA;DRAGER;PHOTO-THERAPY 4001;ASHN 0001;15979;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Terapeutico;Mediano Costo;REFRIGERADOR ;THERMO;PL-6500;SIN ACCESO;10980;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
UEH NO RESP;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;LARSEN & TOUBRO ;PLANET 55;T08P1003;11127;2009;10;Propio;Malo;Critico;0;;1;medico;0;3;0
MQ NO RESP;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;LARSEN & TOUBRO ;PLANET 55;T08P1022;11137;2009;10;Propio;Malo;GENERAL;0;;1;medico;0;3;0
IMAGENOLOGIA;;Monitoreo;Alto costo;Monitor Multiparametros ;ADVANCED;PM-2000XL Pro;261886-M20100890061;20004;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
APS;;Monitoreo;Bajo Costo;Saturometro Portatil Pediatrico;COVIDIEN;PM10N;MBP1908511;19204;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Monitoreo;Bajo Costo;Saturometro Portatil Pediatrico;COVIDIEN;PM10N;MBP1908512;19205;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Monitoreo;Bajo Costo;Saturometro Portatil Pediatrico;COVIDIEN;PM10N;MBP1908513;19206;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Monitoreo;Bajo Costo;Saturometro Portatil Pediatrico;COVIDIEN;PM10N;MBP1908514;19203;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Monitoreo;Bajo Costo;Saturometro Portatil Adulto;COVIDIEN;PM10N;MBP1908515;19199;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Monitoreo;Bajo Costo;Saturometro Portatil Adulto;COVIDIEN;PM10N;MBP1908516;19200;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Monitoreo;Bajo Costo;Saturometro Portatil Adulto;COVIDIEN;PM10N;MBP1908517;19201;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Monitoreo;Bajo Costo;Saturometro Portatil Adulto;COVIDIEN;PM10N;MBP1908518;19202;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
ANATOMIA PATOLOGICA ;;Laboratorio/Farmac;Alto Costo;refrigerador mortuorio;HYGECO;PM2102-TN-2S;SIN INFORMACION;19658;2020;10;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
SAMU;;Monitoreo;Mediano Costo;Oxicapnografo;Medtronic;Pm35mno2;SF193500484;19396;2020;10;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Terapeutico;Alto Costo;LAMPARAS QUIRURGICAS;DRAGER ;POLARIS 600;ASLE - 0397;18246;2018;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Terapeutico;Alto Costo;LAMPARAS QUIRURGICAS;DRAGER ;POLARIS 600;ASLE - 0398;18578;2018;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Terapeutico;Alto Costo;LAMPARAS QUIRURGICAS;DRAGER ;POLARIS 600;ASLE - 0399;18244;2018;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Terapeutico;Alto Costo;LAMPARAS QUIRURGICAS;DRAGER ;POLARIS 600;ASLE - 0400;18575;2018;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Terapeutico;Alto Costo;LAMPARAS QUIRURGICAS;DRAGER ;POLARIS 600;ASLE - 0401;18245;2018;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Terapeutico;Alto Costo;LAMPARAS QUIRURGICAS;DRAGER ;POLARIS 600;ASLE - 0402;18579;2018;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
URGENCIA;;Mobiliario;Clinico;Camilla de Transporte;STRYKER;Power Pro XT;SIN INFORMACION;19806;2020;10;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
URGENCIA;;Mobiliario;Clinico;Camilla de Transporte;STRYKER;Power Pro XT;SIN INFORMACION;19807;2020;10;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
URGENCIA;;Mobiliario;Clinico;Camilla de Transporte;STRYKER;Power Pro XT;SIN INFORMACION;19808;2020;10;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
SAMU;;Mobiliario;Clinico;Camilla de Transporte;STRYKER;Power Pro XT;SIN INFORMACION;19809;2020;10;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
