ubicacion;subUbicacion;clase;subclase;nombre;marca;modelo;serie;numeroInventario;ano;vidaUtil;propietario;estado;criticidad;garantia;vencimientoGarantia;planMantencion;tipoEquipo;idConvenio;idInstitucion;eliminado
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010516;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PREPARTO;PREPARTO;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010482;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010490;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010494;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010517;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010488;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PREPARTO;PREPARTO;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010493;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010483;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010515;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PREPARTO;PREPARTO;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010501;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010499;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010510;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010496;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_201910500;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010511;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010507;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
ZOCALO VESTIDOR;ZOCALO VESTIDOR;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010480;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
ZOCALO VESTIDOR;ZOCALO VESTIDOR;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010477;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
ZOCALO VESTIDOR;ZOCALO VESTIDOR;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010506;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
ZOCALO VESTIDOR;ZOCALO VESTIDOR;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010479;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
ZOCALO VESTIDOR;ZOCALO VESTIDOR;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010520;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
ZOCALO VESTIDOR;ZOCALO VESTIDOR;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010487;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
BODEGA SOCOICSA;BODEGA SOCOICSA;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010502;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
BODEGA SOCOICSA;BODEGA SOCOICSA;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010514;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
SAMU [SAMU];SAMU [SAMU];Apoyo Terapeutico;Alto Costo;VENTILADOR MECANICO TRANSPORTE;NEW PORT ;HT70;N11HT700611680;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
URGENCIA;URGENCIA;Apoyo Terapeutico;Alto Costo;VENTILADOR MECANICO TRANSPORTE;NEW PORT;HT70;N10HT700910239;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
SAMU [SAMU];SAMU [SAMU];Apoyo Diagnostico;Alto Costo;VENTILADOR MECANICO TRANSPORTE;WEINMANN;MEDUMAT TRANSPORT LIFE BASE;11343;S/N;2020;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
URGENCIA;URGENCIA;Apoyo Diagnostico;Alto Costo;VENTILADOR MECANICO TRANSPORTE;WEINMANN;MEDUMAT TRANSPORT LIFE BASE;11322;S/N;2020;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
AMBULANCIA SAMU AVANZADO;SAMU AVANZADA;Apoyo Diagnostico;Alto Costo;VIDEO LARINGO;HUGEMED;VL3D;D202304367;S/N;2021;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
AMBULANCIA SAMU AVANZADO;SAMU AVANZADA;Apoyo Terapeutico;Mediano Costo;BOMBA DE INFUSION CONTINUA;B BRAUN;MELSUNGEN AG;282047;S/N;2018;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
OFICINA MANTENCION;OFICINA MANTENCION;Apoyo Terapeutico;Mediano Costo;BOMBA DE INFUSION CONTINUA;B BRAUN;MELSUNGEN AG;283138;S/N;2018;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
URGENCIA;URGENCIA;Apoyo Terapeutico;Mediano Costo;BOMBA JERINGA;B BRAUN;PERFUSOR SPACE;473570;S/N;2018;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
URGENCIA;URGENCIA;Apoyo Terapeutico;Mediano Costo;BOMBA JERINGA;B BRAUN;PERFUSOR SPACE;386057;S/N;2020;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
BODEGA DE EQUIPOS;BODEGA DE EQUIPOS;Apoyo Diagnostico;Mediano Costo;MONITOR MULTIPARAMETROS DE BAJA;MINDRAY;UMEC10;KN-03065528;S/N;2020;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
APS;SALUD FAMILIAR;Apoyo Diagnostico;Alto Costo;HOLTER DE PRESION ARTERIAL;SCHILLER;BR-102PLUS;293-00650;S/N;2018;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
BODEGA DE EQUIPOS;BODEGA DE EQUIPOS;Monitoreo;Mediano Costo;DESFIBRILADOR EXTERNO AUTOMATICO;POWERHEART;AEDG3;6002727;S/N;2014;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
BODEGA DE EQUIPOS;BODEGA DE EQUIPOS;Monitoreo;Mediano Costo;DESFIBRILADOR EXTERNO AUTOMATICO;POWERHEART;AEDG3;4499762;S/N;2014;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PASILLO 2 PISO EDIFICIO C;PASILLO 2 PISO EDIFICIO C;Monitoreo;Mediano Costo;DESFIBRILADOR EXTERNO AUTOMATICO;NIHON KOHDEN;AED-3100;15297;S/N;2022;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PASILLO CIRCULACION USUARIOS EDIFICIO E PRIMER PISO;PASILLO CIRCULACION USUARIOS EDIFICIO E PRIMER PISO;Monitoreo;Mediano Costo;DESFIBRILADOR EXTERNO AUTOMATICO;NIHON KOHDEN;AED-3100;15227;S/N;2022;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
